followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,bot
24,85,0,11,FALSE,7,TRUE,TRUE,FALSE,0
7725360,40,33874,386,TRUE,2710,FALSE,FALSE,FALSE,0
8674,50,8,47,FALSE,354,TRUE,FALSE,FALSE,0
374816,1090,2651,7960,TRUE,22667,FALSE,FALSE,FALSE,0
743,1555,1,357,FALSE,2410,FALSE,FALSE,FALSE,0
175303,12,4762,0,TRUE,25,FALSE,FALSE,FALSE,0
19282828,1508,47922,814,TRUE,6416,FALSE,FALSE,FALSE,0
4689644,957,16655,7016,TRUE,66208,FALSE,FALSE,FALSE,0
10648215,178,5353,168,TRUE,19489,TRUE,FALSE,FALSE,0
10599,2788,123,270098,TRUE,6111,FALSE,FALSE,TRUE,0
40307926,1734,53687,6375,TRUE,10480,FALSE,FALSE,TRUE,0
67748,2194,683,1619,TRUE,4756,FALSE,FALSE,FALSE,0
709357,25237,2495,1448,TRUE,6625,FALSE,FALSE,FALSE,0
228,335,29,73,FALSE,697,FALSE,FALSE,,0
458212,710,4944,4586,TRUE,7554,FALSE,FALSE,FALSE,0
151,437,0,96,FALSE,810,FALSE,FALSE,TRUE,0
76975,197,2119,4131,TRUE,1743,FALSE,FALSE,FALSE,0
23611,706,1331,1345,TRUE,9842,FALSE,FALSE,FALSE,0
1475745,2372,8017,1616,TRUE,17002,FALSE,FALSE,FALSE,0
10100,31,567,897,FALSE,2090,TRUE,FALSE,FALSE,0
89,64,3,164,FALSE,249,TRUE,FALSE,FALSE,0
61,66,0,0,FALSE,255,FALSE,FALSE,FALSE,0
96801,310,895,23,TRUE,25003,FALSE,FALSE,FALSE,0
4126,4721,372,1959,FALSE,8386,FALSE,FALSE,FALSE,0
368069,620,4277,7263,TRUE,13659,FALSE,FALSE,FALSE,0
416856,35568,2920,1215,TRUE,3013,FALSE,FALSE,FALSE,0
141730,582,2386,24,TRUE,1281,TRUE,FALSE,FALSE,0
43,269,0,2,FALSE,27,TRUE,FALSE,FALSE,0
1359462,978964,7101,11517,TRUE,16099,FALSE,FALSE,FALSE,0
46472564,1272,133825,135,TRUE,4200,FALSE,FALSE,FALSE,0
94472,66,62,336,TRUE,857,FALSE,FALSE,FALSE,0
24,17,0,0,FALSE,3064,FALSE,FALSE,FALSE,0
1182355,272,9485,2498,TRUE,9677,FALSE,FALSE,FALSE,0
266,1090,18,553,FALSE,379,TRUE,FALSE,FALSE,0
7,68,0,8,FALSE,15,TRUE,FALSE,TRUE,0
46,70,2,205,FALSE,173,FALSE,FALSE,,0
1738,255,21,1880,FALSE,2120,TRUE,FALSE,FALSE,0
411,2060,0,115,FALSE,250,FALSE,FALSE,TRUE,0
5917438,1419,26370,1365,TRUE,19002,FALSE,FALSE,TRUE,0
11003417,0,31469,423,TRUE,7628,FALSE,FALSE,FALSE,0
743721,55,1219,7,FALSE,8332,FALSE,FALSE,FALSE,0
61,726,1,826,FALSE,232,TRUE,FALSE,TRUE,0
15307,774,360,843,TRUE,2786,FALSE,FALSE,FALSE,0
4,14,0,18,FALSE,29,TRUE,TRUE,,0
2786,2608,1562,34817,FALSE,36290,FALSE,FALSE,TRUE,0
70,354,8,60,FALSE,5074,FALSE,FALSE,FALSE,0
724989,751,6262,97,TRUE,4179,FALSE,FALSE,FALSE,0
1353547,11248,3914,2013,TRUE,24483,FALSE,FALSE,FALSE,0
2936656,779,22532,1188,TRUE,37440,FALSE,FALSE,FALSE,0
376564,423,734,5306,TRUE,1747,FALSE,FALSE,FALSE,0
375395,856,2743,1051,TRUE,12859,FALSE,FALSE,FALSE,0
215,162,27,421,FALSE,2450,FALSE,FALSE,TRUE,0
210,95,1,398,FALSE,9462,FALSE,FALSE,FALSE,0
41,72,2,2737,FALSE,9615,FALSE,FALSE,TRUE,0
2018998,2367,9238,1733,TRUE,11443,FALSE,FALSE,TRUE,0
19088,700,352,1948,TRUE,9310,FALSE,FALSE,FALSE,0
167,272,0,73,FALSE,634,FALSE,FALSE,TRUE,0
214,746,3,155,FALSE,1177,FALSE,FALSE,FALSE,0
19309,1202,1139,254,TRUE,5036,FALSE,FALSE,FALSE,0
207,746,1,1690,FALSE,794,TRUE,FALSE,,0
1527,777,9,28218,FALSE,42282,FALSE,FALSE,TRUE,0
57,947,0,0,FALSE,25,TRUE,FALSE,,0
212,163,13,4,FALSE,225,FALSE,FALSE,FALSE,0
156517,956,1271,29,TRUE,21659,FALSE,FALSE,FALSE,0
23008,183,986,0,FALSE,4575,FALSE,TRUE,FALSE,0
177,459,1,3950,FALSE,2248,FALSE,FALSE,FALSE,0
1044180,557,3582,5,TRUE,2389,FALSE,FALSE,FALSE,0
9,21,0,19,FALSE,6,TRUE,FALSE,,0
3664718,35,15921,1,TRUE,770,FALSE,FALSE,FALSE,0
49222,8,1772,19,FALSE,489,TRUE,FALSE,FALSE,0
777,614,41,690,FALSE,499,FALSE,FALSE,FALSE,0
47395,1099,3332,714021,TRUE,24623,FALSE,FALSE,TRUE,0
180,145,0,411,FALSE,180,TRUE,FALSE,TRUE,0
588,1532,25,268,FALSE,6773,FALSE,FALSE,FALSE,0
27,87,3,78,FALSE,63,FALSE,FALSE,FALSE,0
97,279,0,42,FALSE,16,FALSE,FALSE,TRUE,0
7088,354,418,546,FALSE,309,TRUE,FALSE,FALSE,0
24,12,0,0,FALSE,59,FALSE,FALSE,FALSE,0
59480,26,469,2295,TRUE,11879,FALSE,FALSE,FALSE,0
442,1239,3,18,FALSE,1617,FALSE,FALSE,FALSE,0
116,216,0,40,FALSE,2440,FALSE,FALSE,FALSE,0
821,1279,164,246,FALSE,585,FALSE,FALSE,FALSE,0
23290650,319,35640,115,TRUE,53864,FALSE,FALSE,FALSE,0
73,395,0,0,FALSE,2187,FALSE,FALSE,FALSE,0
1209026,559,5133,19,TRUE,5019,FALSE,FALSE,FALSE,0
243122,303,2969,5,TRUE,2725,FALSE,FALSE,FALSE,0
3012,729,754,10678,FALSE,14560,FALSE,FALSE,FALSE,0
1120752,8561,9587,14350,TRUE,9872,FALSE,FALSE,FALSE,0
5,19,0,0,FALSE,9,TRUE,TRUE,FALSE,0
3706945,69092,14625,31627,TRUE,63643,FALSE,FALSE,TRUE,0
1040765,558,2418,215,TRUE,4703,TRUE,FALSE,FALSE,0
1584,432,0,424,FALSE,360,FALSE,FALSE,FALSE,0
62,121,0,432,FALSE,1260,FALSE,FALSE,FALSE,0
11695916,274,45082,21313,TRUE,32146,FALSE,FALSE,FALSE,0
251768,8274,1460,847,TRUE,9902,FALSE,FALSE,FALSE,0
37,88,0,0,FALSE,39,FALSE,FALSE,FALSE,0
2633,2086,140,555,FALSE,9628,FALSE,FALSE,FALSE,0
292043,4643,3088,9625,TRUE,37195,FALSE,FALSE,FALSE,0
8932,1015,193,32932,TRUE,19498,FALSE,FALSE,TRUE,0
133553,95060,1455,1453,FALSE,40763,FALSE,FALSE,FALSE,0
32,70,0,0,FALSE,4,TRUE,FALSE,TRUE,0
216,50,3,423,FALSE,9957,FALSE,FALSE,FALSE,0
1202,255,81,510,FALSE,1019,FALSE,FALSE,FALSE,0
20,195,0,1,FALSE,32,TRUE,FALSE,FALSE,0
235449,104,697,410,TRUE,3143,FALSE,FALSE,FALSE,0
1270,876,2,5630,FALSE,17894,TRUE,FALSE,TRUE,0
56,295,1,16,FALSE,102,FALSE,FALSE,FALSE,0
0,297,0,262,FALSE,36,TRUE,TRUE,FALSE,0
661893,504,14029,110,TRUE,12036,FALSE,FALSE,FALSE,0
142786,239,2185,40,TRUE,2192,TRUE,FALSE,FALSE,0
443,497,1,1555,FALSE,1202,TRUE,FALSE,TRUE,0
31942389,373,58780,82,TRUE,8453,FALSE,FALSE,FALSE,0
40,141,0,0,FALSE,292,FALSE,FALSE,FALSE,0
8530951,890,108650,1860,TRUE,151681,FALSE,FALSE,FALSE,0
301,550,1,4017,FALSE,42931,FALSE,FALSE,FALSE,0
49468,46,79,418,FALSE,10015,FALSE,FALSE,FALSE,0
59756,1134,490,7356,TRUE,8334,FALSE,FALSE,FALSE,0
41748,687,1961,73,TRUE,2960,FALSE,FALSE,FALSE,0
6,98,0,0,FALSE,1,TRUE,FALSE,FALSE,0
86,397,0,1347,FALSE,160,FALSE,FALSE,FALSE,0
53,400,1,1678,FALSE,136,TRUE,FALSE,FALSE,0
58300207,233,76018,40,TRUE,3589,FALSE,FALSE,FALSE,0
2665,699,112,5668,FALSE,5844,FALSE,FALSE,FALSE,0
88,231,2,9,FALSE,184,FALSE,FALSE,FALSE,0
91,1688,0,0,FALSE,16,TRUE,FALSE,FALSE,0
905,1,105,9,FALSE,102189,TRUE,FALSE,FALSE,0
0,10,0,0,FALSE,1,TRUE,FALSE,,0
2811,1211,152,3409,FALSE,12150,FALSE,FALSE,TRUE,0
246,251,9,3221,FALSE,1642,TRUE,FALSE,FALSE,0
320964,1114,3413,3956,TRUE,59792,FALSE,FALSE,FALSE,0
465,903,3,1179,FALSE,6405,FALSE,FALSE,FALSE,0
858,597,1,4620,FALSE,11519,FALSE,FALSE,FALSE,0
57,67,0,15,FALSE,1295,FALSE,FALSE,FALSE,0
5445575,357,30150,3799,TRUE,3529,TRUE,FALSE,FALSE,0
1247114,411,4885,68,TRUE,1585,FALSE,FALSE,FALSE,0
52199,482,1219,25011,TRUE,18263,FALSE,FALSE,FALSE,0
13725,429,41,14931,FALSE,4044,TRUE,FALSE,FALSE,0
2,75,0,0,FALSE,0,TRUE,TRUE,,0
84,103,7,107,FALSE,158,FALSE,FALSE,FALSE,0
1511303,0,853,0,TRUE,263,TRUE,FALSE,FALSE,0
455,137,50,169,FALSE,254,TRUE,FALSE,FALSE,0
131,181,6,3,FALSE,10,FALSE,FALSE,FALSE,0
224,781,0,0,FALSE,5,TRUE,FALSE,FALSE,0
426854,892,390,399,TRUE,48381,FALSE,FALSE,FALSE,0
147,104,3,231,FALSE,6097,FALSE,FALSE,FALSE,0
111,329,1,2,FALSE,1978,FALSE,FALSE,FALSE,0
68,133,0,9,FALSE,1817,FALSE,FALSE,FALSE,0
269,0,6,0,FALSE,1571,FALSE,FALSE,FALSE,0
784689,5265,10472,0,TRUE,42520,FALSE,FALSE,FALSE,0
3490480,448,7772,22,TRUE,3966,FALSE,FALSE,FALSE,0
20997,567,528,433,TRUE,1927,FALSE,FALSE,FALSE,0
5293996,101,7694,23,TRUE,5172,FALSE,FALSE,FALSE,0
64350,56,735,2197,TRUE,4557,FALSE,FALSE,FALSE,0
5,5,0,2,FALSE,29,FALSE,FALSE,FALSE,0
54,54,1,264,FALSE,104,TRUE,FALSE,TRUE,0
219,408,7,18,FALSE,435,FALSE,FALSE,FALSE,0
14014,202,524,257,TRUE,5079,FALSE,FALSE,FALSE,0
15,84,0,28,FALSE,25,FALSE,FALSE,FALSE,0
7886947,239,5192,4533,TRUE,1637,FALSE,FALSE,TRUE,0
26522,1533,1223,2793,TRUE,11373,FALSE,FALSE,FALSE,0
12,14,1,3,FALSE,27,TRUE,FALSE,TRUE,0
126,253,15,19,FALSE,411,TRUE,FALSE,FALSE,0
61546,3,959,0,TRUE,231,FALSE,FALSE,FALSE,0
15,59,0,0,FALSE,5,TRUE,FALSE,FALSE,0
43,116,0,273,FALSE,145,TRUE,FALSE,TRUE,0
1075,455,36,964,FALSE,1851,FALSE,FALSE,TRUE,0
38,75,0,0,FALSE,496,FALSE,FALSE,FALSE,0
11980,8927,261,20,FALSE,20015,FALSE,FALSE,FALSE,0
4651330,509,32051,3060,TRUE,3545,FALSE,FALSE,FALSE,0
5616,276,270,0,FALSE,452,TRUE,FALSE,FALSE,0
370,595,1,10406,FALSE,2460,TRUE,FALSE,TRUE,0
804,503,0,4875,FALSE,4846,TRUE,FALSE,TRUE,0
9374054,663,46921,491,TRUE,66,FALSE,FALSE,FALSE,0
19779,308,29,5053,FALSE,7046,FALSE,FALSE,TRUE,0
8244,485,313,148,TRUE,1715,FALSE,FALSE,FALSE,0
6374,422,42,723,TRUE,459,TRUE,FALSE,FALSE,0
188,663,6,8715,FALSE,14158,FALSE,FALSE,TRUE,0
4932,959,1,3469,FALSE,2431,TRUE,FALSE,FALSE,0
138,332,5,71,FALSE,924,TRUE,FALSE,TRUE,0
519,1836,11,36,FALSE,139,FALSE,FALSE,FALSE,0
21,114,0,0,FALSE,7,FALSE,FALSE,FALSE,0
60,131,6,392,FALSE,108,TRUE,FALSE,FALSE,0
1717,25,53,0,FALSE,9,TRUE,FALSE,FALSE,0
15,78,0,1,FALSE,186,FALSE,FALSE,FALSE,0
15,23,0,2,FALSE,2,FALSE,FALSE,TRUE,0
48,64,0,299,FALSE,93,TRUE,FALSE,FALSE,0
5183570,1840,25196,12,TRUE,1985,FALSE,FALSE,TRUE,0
403994,654,2553,34,TRUE,16482,FALSE,FALSE,TRUE,0
25,166,0,0,FALSE,12,TRUE,TRUE,FALSE,0
1878,262,64,109,FALSE,1718,FALSE,FALSE,FALSE,0
455598,204,1779,196,TRUE,1104,TRUE,FALSE,FALSE,0
12825837,31,69919,41,TRUE,4326,FALSE,FALSE,FALSE,0
4178299,400,15134,93,TRUE,12290,FALSE,FALSE,FALSE,0
398,247,2,9404,FALSE,13063,FALSE,FALSE,FALSE,0
2039677,0,19842,2,TRUE,9256,FALSE,FALSE,FALSE,0
480088,116,3209,7,TRUE,4435,FALSE,FALSE,FALSE,0
2753,683,156,3403,FALSE,4542,FALSE,FALSE,TRUE,0
4459,911,31,976,FALSE,8532,FALSE,FALSE,TRUE,0
0,20,0,0,FALSE,2,TRUE,FALSE,FALSE,0
237,368,3,13,FALSE,87,FALSE,FALSE,TRUE,0
212,922,12,684,FALSE,259,FALSE,FALSE,FALSE,0
159,242,3,13,FALSE,292,TRUE,FALSE,FALSE,0
238,169,103,0,FALSE,225216,TRUE,FALSE,FALSE,0
31872,460,990,865,TRUE,13838,FALSE,FALSE,FALSE,0
683,1411,2,9,FALSE,645,FALSE,FALSE,FALSE,0
3211350,23,5707,751,TRUE,8867,FALSE,FALSE,FALSE,0
187,292,3,0,FALSE,5495,FALSE,FALSE,FALSE,0
14240,406,687,402,TRUE,1186,FALSE,FALSE,TRUE,0
258608,719,1640,208,TRUE,3353,FALSE,FALSE,TRUE,0
129,88,1,2,FALSE,54,FALSE,FALSE,FALSE,0
738119,33,13315,6,TRUE,1125,FALSE,FALSE,FALSE,0
25,14,1,69,FALSE,282,FALSE,FALSE,FALSE,0
278002,2831,21481,19491,TRUE,29298,FALSE,FALSE,FALSE,0
5852,254,211,151,TRUE,5926,FALSE,FALSE,FALSE,0
84127,11349,5022,27745,TRUE,84045,FALSE,FALSE,TRUE,0
1002080,208,7925,49,TRUE,2293,FALSE,FALSE,FALSE,0
81,60,0,31,FALSE,20,TRUE,FALSE,FALSE,0
5262,291,401,0,FALSE,969,FALSE,FALSE,FALSE,0
50,268,0,5,FALSE,20,FALSE,FALSE,FALSE,0
208,768,30,970,FALSE,4057,FALSE,FALSE,FALSE,0
94,389,0,1,FALSE,132,FALSE,FALSE,FALSE,0
97,245,0,249,FALSE,1086,FALSE,FALSE,FALSE,0
13071,12939,27,315,FALSE,1778,TRUE,FALSE,FALSE,0
14526527,7109,53022,11833,TRUE,28809,FALSE,FALSE,FALSE,0
50441,197,894,2783,TRUE,4652,FALSE,FALSE,FALSE,0
44697,415,814,2530,TRUE,4654,FALSE,FALSE,FALSE,0
2226900,2284,24944,847,TRUE,19873,FALSE,FALSE,FALSE,0
3885,333,186,153,FALSE,2100,TRUE,FALSE,FALSE,0
227013,1,6349,0,TRUE,210,FALSE,FALSE,FALSE,0
104,126,2,9,FALSE,21,TRUE,FALSE,FALSE,0
3662977,502,3559,3332,TRUE,6077,FALSE,FALSE,FALSE,0
203,2231,0,693,FALSE,36,TRUE,FALSE,FALSE,0
700,568,54,3521,FALSE,21746,FALSE,FALSE,FALSE,0
4426,2604,136,551,FALSE,5250,FALSE,FALSE,FALSE,0
1221007,14466,5214,3216,TRUE,12793,FALSE,FALSE,FALSE,0
428,483,16,5050,FALSE,2195,FALSE,FALSE,FALSE,0
44,99,2,20,FALSE,24,FALSE,FALSE,TRUE,0
750,566,20,35,FALSE,5458,FALSE,FALSE,FALSE,0
277538,241,3687,88,TRUE,8341,FALSE,FALSE,FALSE,0
35,321,2,6143,FALSE,82,FALSE,FALSE,TRUE,0
13,61,0,8,FALSE,1,TRUE,FALSE,TRUE,0
351335,19,1221,395,TRUE,25,FALSE,FALSE,FALSE,0
17032,276,441,751,FALSE,3121,FALSE,FALSE,FALSE,0
554,1188,13,1579,FALSE,25119,FALSE,FALSE,TRUE,0
39454,592,4006,848,TRUE,15890,FALSE,FALSE,FALSE,0
166,497,1,2928,FALSE,1660,FALSE,FALSE,TRUE,0
1106,4998,6,119,FALSE,136,FALSE,FALSE,,0
61,146,3,77,FALSE,82,TRUE,FALSE,,0
45,140,0,734,FALSE,596,TRUE,FALSE,TRUE,0
192,304,3,128,FALSE,119,FALSE,FALSE,FALSE,0
6719130,82,10504,329,TRUE,1317,FALSE,FALSE,FALSE,0
86,184,0,6048,FALSE,6128,FALSE,FALSE,FALSE,0
302,249,4,953,FALSE,17338,FALSE,FALSE,FALSE,0
9,30,0,0,FALSE,1,TRUE,FALSE,FALSE,0
779,471,209,271,FALSE,278,FALSE,FALSE,FALSE,0
1229427,337,5979,18,TRUE,440,FALSE,FALSE,FALSE,0
59,94,1,5,FALSE,65,FALSE,FALSE,FALSE,0
14722,12377,496,4033,FALSE,3551,FALSE,FALSE,FALSE,0
297738,328,1607,17,TRUE,2639,FALSE,FALSE,FALSE,0
26,240,0,3,FALSE,141,TRUE,FALSE,,0
585497,415,4365,11932,TRUE,21729,FALSE,FALSE,FALSE,0
234,230,57,82,FALSE,248,TRUE,FALSE,FALSE,0
171,523,1,4186,FALSE,6162,FALSE,FALSE,TRUE,0
57664,97,1468,808,TRUE,2675,FALSE,FALSE,FALSE,0
266,284,6,15684,FALSE,6938,FALSE,FALSE,TRUE,0
25,223,3,0,FALSE,28,FALSE,FALSE,FALSE,0
6755,207,338,474,TRUE,2370,FALSE,FALSE,FALSE,0
181791,2646,1962,43,TRUE,3642,FALSE,FALSE,FALSE,0
48848,88,0,1,FALSE,705,FALSE,TRUE,FALSE,0
67,84,2,2,FALSE,932,FALSE,FALSE,FALSE,0
544,664,10,25216,FALSE,20266,FALSE,FALSE,TRUE,0
22667,880,969,509,FALSE,6306,FALSE,FALSE,FALSE,0
46135,296,257,3601,FALSE,10025,TRUE,FALSE,FALSE,0
112,155,28,392,FALSE,4620,FALSE,FALSE,FALSE,0
715,1793,6,0,FALSE,11059,FALSE,FALSE,FALSE,0
645,1303,33,934,FALSE,6610,FALSE,FALSE,TRUE,0
6,91,0,1,FALSE,1,TRUE,FALSE,TRUE,0
36,183,0,12,FALSE,27,FALSE,FALSE,FALSE,0
10,36,0,0,FALSE,13,TRUE,FALSE,FALSE,0
8741,343,102,9665,FALSE,21046,FALSE,FALSE,TRUE,0
12548,2061,166,231,TRUE,18570,FALSE,FALSE,FALSE,0
120,248,1,2893,FALSE,1407,TRUE,FALSE,TRUE,0
14,73,0,0,FALSE,47,TRUE,FALSE,,0
18706,714,359,286,TRUE,23268,FALSE,FALSE,TRUE,0
553041,182,2560,770,TRUE,1492,FALSE,FALSE,FALSE,0
8234316,254,3716,3,TRUE,6123,FALSE,FALSE,FALSE,0
12,115,0,0,FALSE,28,TRUE,FALSE,TRUE,0
5,16,0,0,FALSE,2,TRUE,FALSE,FALSE,0
147,282,1,38,FALSE,646,FALSE,FALSE,FALSE,0
564,365,101,1221,FALSE,1917,FALSE,FALSE,,0
161,1845,27,44,FALSE,607,FALSE,FALSE,FALSE,0
270,89,13,16931,FALSE,17273,FALSE,FALSE,FALSE,0
14448,699,479,5322,TRUE,6444,FALSE,FALSE,FALSE,0
44865,113,481,907,TRUE,3460,FALSE,FALSE,FALSE,0
36,7,0,0,FALSE,2,TRUE,FALSE,FALSE,0
3088771,10567,4648,3101,TRUE,59965,FALSE,FALSE,FALSE,0
54490,772,1345,602,FALSE,5576,FALSE,FALSE,FALSE,0
93,272,0,0,FALSE,0,TRUE,FALSE,FALSE,0
57784,7168,2902,55,TRUE,8286,FALSE,FALSE,FALSE,0
2199,1029,55,1321,FALSE,2930,FALSE,FALSE,FALSE,0
214,265,0,24,FALSE,816,FALSE,FALSE,FALSE,0
64,436,2,60,FALSE,14,FALSE,FALSE,FALSE,0
130,1156,1,351,FALSE,152,TRUE,FALSE,TRUE,0
18,92,0,14,FALSE,7,TRUE,FALSE,FALSE,0
2588083,207,2504,41,TRUE,1915,FALSE,FALSE,FALSE,0
12,16,0,0,FALSE,15,TRUE,FALSE,,0
6758,475,383,2735,FALSE,2869,FALSE,FALSE,FALSE,0
85,334,2,0,FALSE,5609,FALSE,FALSE,,0
653,1177,6,207,FALSE,2321,TRUE,FALSE,TRUE,0
115,111,4,20,FALSE,7624,FALSE,FALSE,FALSE,0
15,65,1,0,FALSE,65,FALSE,FALSE,FALSE,0
3965867,6,25506,0,TRUE,2245,FALSE,FALSE,FALSE,0
2641,3259,6,1,FALSE,203,TRUE,FALSE,FALSE,0
344,158,42,78,FALSE,959,FALSE,FALSE,TRUE,0
50408557,108,80214,0,TRUE,22721,FALSE,FALSE,FALSE,0
999,968,47,398,FALSE,1027,FALSE,FALSE,FALSE,0
98,827,1,2237,FALSE,1647,FALSE,FALSE,FALSE,0
1803900,460,16391,421,TRUE,5624,FALSE,FALSE,FALSE,0
2135538,511,12020,6,TRUE,6781,TRUE,FALSE,FALSE,0
110,219,0,2,FALSE,57,TRUE,FALSE,FALSE,0
32,54,0,10,FALSE,16,TRUE,FALSE,TRUE,0
26318809,354,70385,26,TRUE,4642,FALSE,FALSE,FALSE,0
1595,1392,2,1290,FALSE,2054,TRUE,FALSE,FALSE,0
12640,83,566,428,FALSE,902,TRUE,FALSE,FALSE,0
957244,372,6928,3345,TRUE,305,FALSE,FALSE,FALSE,0
5524,58,260,1,FALSE,39,TRUE,FALSE,FALSE,0
348,302,10,8413,FALSE,2578,FALSE,FALSE,FALSE,0
823,450,4,733,FALSE,17880,FALSE,FALSE,FALSE,0
208,858,6,4073,FALSE,1556,TRUE,FALSE,FALSE,0
3501,2560,275,7,TRUE,1258,FALSE,FALSE,FALSE,0
160,239,0,94,FALSE,748,FALSE,FALSE,FALSE,0
80290,5909,2533,4660,TRUE,19203,FALSE,FALSE,FALSE,0
770356,356,4943,26,TRUE,17854,FALSE,FALSE,FALSE,0
1633238,31049,6682,6642,TRUE,5506,FALSE,FALSE,FALSE,0
49,237,0,83,FALSE,1542,FALSE,FALSE,FALSE,0
84477,2,3316,405,FALSE,4193,FALSE,FALSE,FALSE,0
291,1736,7,0,FALSE,543,TRUE,TRUE,FALSE,0
50,128,0,25,FALSE,15,TRUE,FALSE,TRUE,0
1674200,269,13532,120,TRUE,4682,FALSE,FALSE,FALSE,0
9303960,2411,33005,4,TRUE,5123,FALSE,FALSE,FALSE,0
21,240,0,139,FALSE,209,TRUE,FALSE,,0
5864587,302,2411,15,TRUE,13740,FALSE,FALSE,FALSE,0
16,116,0,13,FALSE,18,TRUE,FALSE,FALSE,0
48,307,1,14,FALSE,173,FALSE,FALSE,,0
6,84,0,1,FALSE,3,TRUE,FALSE,TRUE,0
1511321,3018,16627,209,TRUE,12398,FALSE,FALSE,FALSE,0
99158,2692,943,150,TRUE,16524,FALSE,FALSE,FALSE,0
3525964,623,37294,269,TRUE,10793,FALSE,FALSE,FALSE,0
2468308,889,18069,1141,TRUE,8707,FALSE,FALSE,FALSE,0
66,481,0,369,FALSE,530,FALSE,FALSE,FALSE,0
2133107,50,17074,2,TRUE,1337,FALSE,FALSE,FALSE,0
3062495,9465,7818,2192,TRUE,6851,FALSE,FALSE,FALSE,0
10,62,0,0,FALSE,144,TRUE,FALSE,TRUE,0
879,2238,31,153,FALSE,2171,TRUE,FALSE,TRUE,0
1182904,501,4594,14,TRUE,37753,FALSE,FALSE,FALSE,0
25437224,1142,30410,56,TRUE,56037,FALSE,FALSE,FALSE,0
85,129,0,18,FALSE,2163,FALSE,FALSE,FALSE,0
9,54,0,100,FALSE,49,TRUE,FALSE,TRUE,0
1707,4860,436,3001,FALSE,13363,FALSE,FALSE,,0
4050,243,13,241,FALSE,717,FALSE,FALSE,FALSE,0
86657,933,1101,9061,TRUE,124550,FALSE,FALSE,TRUE,0
55469,4306,1730,29095,TRUE,58890,FALSE,FALSE,TRUE,0
25893,54,861,759,FALSE,638,TRUE,FALSE,FALSE,0
8576144,1135,37857,711,TRUE,54854,FALSE,FALSE,TRUE,0
343,55,26,2,FALSE,55,FALSE,FALSE,FALSE,0
1469,505,134,5,TRUE,264,FALSE,FALSE,FALSE,0
191,347,27,331,FALSE,434,TRUE,FALSE,FALSE,0
4419,1982,327,550,FALSE,6764,FALSE,FALSE,FALSE,0
98,1581,0,0,FALSE,125,FALSE,FALSE,FALSE,0
2651471,519,7734,1316,TRUE,2078,TRUE,FALSE,FALSE,0
951201,37234,3035,2148,TRUE,11766,FALSE,FALSE,FALSE,0
401,850,5,941,FALSE,4604,FALSE,FALSE,FALSE,0
5280949,321,33246,799,TRUE,5183,FALSE,FALSE,FALSE,0
527,992,1,9892,FALSE,1319,TRUE,FALSE,TRUE,0
876,1263,22,253,FALSE,1271,TRUE,FALSE,FALSE,0
1533,334,111,505,FALSE,1346,FALSE,FALSE,TRUE,0
12865,2019,858,3153,TRUE,5622,TRUE,FALSE,FALSE,0
2775633,139,24528,20,TRUE,426,FALSE,FALSE,FALSE,0
149,65,7,60,FALSE,95,FALSE,FALSE,FALSE,0
61191,1194,1169,5313,TRUE,16821,TRUE,FALSE,FALSE,0
902052,2085,15720,3260,TRUE,47987,FALSE,FALSE,TRUE,0
229,1331,4,0,FALSE,16,TRUE,FALSE,FALSE,0
2530820,840,35966,2137,TRUE,104891,FALSE,FALSE,FALSE,0
835901,36,446,18,TRUE,289,FALSE,FALSE,TRUE,0
264229,1376,4420,19928,TRUE,1854,FALSE,FALSE,TRUE,0
95,119,0,0,FALSE,27,TRUE,FALSE,FALSE,0
4,10,0,0,FALSE,1,FALSE,FALSE,FALSE,0
631587,253,8861,3131,TRUE,9532,FALSE,FALSE,FALSE,0
28610,667,361,505,FALSE,224,FALSE,FALSE,TRUE,0
78913,4643,2765,1117,TRUE,12368,FALSE,FALSE,FALSE,0
126545,583,2447,452,TRUE,5723,FALSE,FALSE,FALSE,0
183414,268,3129,1970,TRUE,15148,FALSE,FALSE,FALSE,0
3459,2282,11,3888,FALSE,57256,FALSE,FALSE,TRUE,0
23,39,0,4,FALSE,11,TRUE,FALSE,FALSE,0
251,545,1,5095,FALSE,2317,FALSE,FALSE,FALSE,0
363,345,3,620,FALSE,3361,FALSE,FALSE,FALSE,0
5861,233,627,2,TRUE,903,FALSE,FALSE,FALSE,0
211,355,9,5017,FALSE,5122,TRUE,FALSE,FALSE,0
914,996,19,923,FALSE,7302,FALSE,FALSE,TRUE,0
739,827,15,438,FALSE,734,TRUE,FALSE,FALSE,0
483,1807,1,0,FALSE,365,FALSE,FALSE,FALSE,0
53028,10,405,0,TRUE,25,TRUE,FALSE,FALSE,0
101,85,0,579,FALSE,133,TRUE,FALSE,FALSE,0
5730,301,182,26,TRUE,1741,FALSE,FALSE,FALSE,0
1399,1705,1,2232,FALSE,6309,FALSE,FALSE,FALSE,0
521127,194,8428,33,TRUE,480,FALSE,FALSE,FALSE,0
505217,276,7111,17,TRUE,4307,FALSE,FALSE,FALSE,0
178,179,1,15,FALSE,268,FALSE,FALSE,TRUE,0
161853,163,4035,1423,TRUE,4643,FALSE,FALSE,FALSE,0
48,231,2,0,FALSE,4,FALSE,FALSE,TRUE,0
